order_id,restaurant_lat,restaurant_lon,customer_lat,customer_lon,order_hour,order_day,order_month,weather,traffic,vehicle_type,num_items,restaurant_rating,delivery_person_age,delivery_person_exp,delivery_status
7583,12.85038532765804,77.48168511357852,12.908637401288678,77.53546781427659,1,4,4,Rainy,Medium,Scooter,5,3.8,18,9,1
7584,12.886047777620686,77.66967207506177,13.129971007371953,77.65592875017973,4,3,5,Foggy,Medium,Scooter,7,2.9,31,0,1
7585,13.010366363426812,77.54630594316527,12.94475192913922,77.47334426184577,5,4,12,Foggy,Low,Car,3,5.0,45,0,0
7586,13.052538965753326,77.5295972210194,13.057655886514036,77.57287198159062,6,5,5,Foggy,Medium,Car,3,2.8,35,4,0
7587,12.975234485168938,77.64569576046607,13.09569289540498,77.59600073232556,12,6,4,Rainy,Medium,Bike,9,2.1,37,1,2
7588,13.069203703458518,77.61770326777905,13.072274338371155,77.67968984446973,8,4,2,Clear,High,Bike,7,2.3,19,2,1
7589,13.006558688599654,77.558723192544,13.125274835208952,77.71759167105114,6,6,12,Foggy,Medium,Scooter,6,3.9,24,6,1
7590,12.872252858678292,77.64244624124167,13.109282428102214,77.55118497074734,3,3,8,Clear,High,Car,4,2.2,18,2,0
7591,12.907604875290385,77.53136645611524,13.148383454227483,77.60832166698258,4,1,1,Rainy,High,Car,5,3.7,46,0,1
7592,13.101999466973183,77.6884490784813,12.904783423772843,77.64423446671026,2,6,9,Windy,High,Bike,8,3.8,37,0,2
7593,13.067473823987331,77.5187956850923,12.94142854036801,77.54860616868405,16,4,6,Foggy,High,Bike,1,4.6,41,4,1
7594,13.11842859610375,77.4976513086146,13.040867760229489,77.74566146395222,18,1,4,Clear,Medium,Scooter,2,2.8,41,8,0
7595,12.885267174736281,77.68473182284966,13.069914155767476,77.712732313871,12,4,6,Foggy,Low,Scooter,3,3.0,31,2,1
7596,13.147066760384522,77.66236760920938,13.010381516366714,77.53892084865998,0,2,11,Rainy,Medium,Car,5,1.3,34,4,0
7597,12.91282201418498,77.50479169271054,12.872178509465984,77.60238386929971,4,6,9,Foggy,Low,Bike,8,1.7,22,5,1
7598,12.853533962885992,77.48487372580698,13.102478568040114,77.51925218397417,22,5,12,Rainy,Low,Scooter,5,2.0,26,6,1
7599,13.149226881716066,77.70151972654601,13.138262306806382,77.604351175671,8,3,12,Windy,High,Bike,5,4.7,46,3,0
7600,12.934322165633533,77.682979544659,12.971655053147918,77.65499970344699,3,0,9,Rainy,Medium,Scooter,6,3.6,38,6,1
7601,13.050405835753768,77.5481772121099,12.917443744509654,77.4756563278379,9,3,3,Windy,Low,Car,9,4.6,49,2,0
7602,12.90300469425289,77.64745922246401,12.855794126488625,77.71103516144218,13,4,8,Windy,Low,Scooter,9,2.2,44,3,1
7603,13.024068559659742,77.48724805596434,12.921189710828076,77.62812376053398,9,4,1,Windy,Medium,Scooter,9,2.3,49,6,0
7604,13.121210495936369,77.60211429771431,13.059975632451527,77.7468808695731,0,5,9,Clear,Low,Bike,5,3.0,38,2,0
7605,12.94605435022853,77.45561908761813,13.12347681630182,77.45767745217485,22,6,7,Rainy,Medium,Scooter,6,3.6,23,7,1
7606,13.051076192813309,77.56748056427647,12.87805391992953,77.69944950532947,18,2,10,Windy,High,Bike,7,1.6,41,9,2
7607,12.906371076639525,77.47245284644143,13.01597775614858,77.68758891447636,16,2,7,Rainy,Low,Car,3,1.7,40,6,0
7608,13.037438619615617,77.59254415404706,13.05865937455355,77.489855753612,19,3,6,Foggy,High,Car,1,4.2,46,4,2
7609,12.950935105545254,77.57650449405587,12.93291424633188,77.55059169052502,14,0,1,Rainy,Low,Scooter,2,4.5,31,1,1
7610,12.913362477576385,77.58331550799141,13.020969111751091,77.71543886091325,21,5,2,Rainy,High,Car,4,1.0,48,6,2
7611,12.94395461521109,77.4635993906144,13.064574527801732,77.60553628852168,5,3,11,Rainy,Low,Bike,9,3.8,24,1,1
7612,12.90365232055234,77.55848490238455,13.101315772940612,77.57038444624017,6,0,3,Rainy,Medium,Bike,1,2.4,40,1,0
7613,13.120574832351366,77.67694515472998,12.985749955245995,77.72164892967525,0,1,1,Clear,High,Scooter,6,2.4,34,3,1
7614,12.969156065895138,77.56067431200609,13.07435716567569,77.47800335734313,4,4,5,Windy,Medium,Car,4,3.2,19,9,0
7615,12.92358379149231,77.66455158578287,12.940534891521954,77.59193683487068,19,1,11,Windy,Low,Bike,6,4.0,49,8,1
7616,12.98452235230478,77.56084361709013,12.913914024031648,77.6457122293926,19,3,5,Windy,High,Bike,2,4.7,22,3,1
7617,12.946160850041949,77.57697183244706,12.9061941238272,77.6325624317045,6,0,6,Foggy,High,Bike,2,1.0,22,7,1
7618,13.073325776143998,77.61916763384878,12.957661819547718,77.52928293632267,1,0,7,Foggy,Low,Bike,7,2.1,27,5,1
7619,13.141365973565648,77.73520458104213,12.860763904536654,77.6189938713603,20,1,10,Rainy,Low,Bike,5,2.6,30,6,1
7620,12.981410097009293,77.482658133994,12.934897551299574,77.66256852928579,22,2,9,Clear,Low,Car,6,1.3,37,1,0
7621,13.108310019991672,77.45987413059835,13.045666847332969,77.625465622198,2,2,7,Clear,Medium,Scooter,4,1.1,25,1,0
7622,13.019758922067886,77.63238715514302,13.04437571414804,77.6553386677932,1,5,6,Rainy,High,Scooter,1,5.0,25,5,2
7623,12.897170699528269,77.73472912667853,12.872066141947448,77.52682362181663,15,1,9,Rainy,High,Bike,8,3.6,45,2,2
7624,13.057186822624402,77.74691693976641,12.936224685124186,77.69985468508153,16,2,2,Windy,Medium,Car,1,2.1,41,5,0
7625,13.004030349137746,77.59524927421761,13.020867299403376,77.58490686109549,20,0,6,Foggy,High,Car,8,2.5,42,3,2
7626,13.04518195697563,77.59042448632553,12.94556564125093,77.74616715323137,11,3,5,Foggy,Medium,Bike,1,3.8,31,3,0
7627,13.1169062237715,77.64348913122356,12.975396407256662,77.45698559620008,4,2,12,Foggy,Medium,Car,4,1.6,44,7,1
7628,12.982130371196813,77.61669042716149,13.06384322713473,77.5640946113743,3,5,6,Foggy,Low,Scooter,6,2.7,49,8,1
7629,13.120353286965207,77.64022641728424,12.852780048836989,77.50414251569154,23,0,10,Rainy,Medium,Bike,1,4.5,24,9,1
7630,13.075200704284496,77.71219982766137,12.932918063226529,77.61668285809822,15,5,1,Rainy,High,Bike,9,2.1,45,6,2
7631,12.996581477763396,77.67389185084629,12.892711673135505,77.52296152831208,17,6,11,Foggy,High,Scooter,7,1.7,29,8,1
7632,13.03096664069739,77.59906321750604,12.888282754829348,77.67124338397025,12,3,5,Windy,Low,Scooter,1,4.5,33,0,0
7633,12.947674339755704,77.58855933770005,13.137712064934174,77.71455975870126,19,0,12,Windy,High,Car,2,4.8,24,5,1
7634,13.145079189921633,77.64188052455394,12.962968099468725,77.51326530607463,20,6,8,Windy,Medium,Car,5,4.5,30,9,0
7635,13.050205348915119,77.5867118853261,13.008126575472891,77.49820328549055,8,6,3,Foggy,High,Scooter,3,4.7,30,3,1
7636,12.86315405574899,77.5873338053797,13.07014656612089,77.71260715571854,15,6,3,Windy,Medium,Car,1,2.6,25,1,0
7637,12.947986571724403,77.45489177053595,12.864234242458014,77.55838157452655,2,4,11,Rainy,High,Scooter,5,2.9,21,9,1
7638,13.036994330127717,77.50221924122219,12.922306791567308,77.5803750904877,16,6,7,Foggy,High,Car,8,3.5,45,1,2
7639,12.866899983339772,77.59655409199873,13.099644336203115,77.51629085073306,19,3,7,Windy,Low,Car,1,1.2,31,5,0
7640,12.857165257395742,77.69679603771512,13.108597183953364,77.57759446041534,9,4,12,Rainy,Medium,Bike,6,3.7,46,3,1
7641,12.985007271858342,77.53361810201814,12.961885276192241,77.5193900219234,21,6,2,Foggy,Low,Bike,1,3.2,33,4,1
7642,12.9498070539078,77.60679302993934,12.962458479895531,77.64977823219026,22,2,8,Rainy,Low,Scooter,8,4.7,33,9,1
7643,12.98148958240995,77.55348862542778,13.077069063132665,77.59966292374403,19,5,5,Windy,Low,Scooter,5,3.2,25,8,1
7644,12.928807992964002,77.48144119686188,12.938521068024961,77.68641813378888,3,2,9,Clear,Low,Scooter,3,5.0,19,7,0
7645,12.899415324082893,77.73748954492139,12.885128224342,77.5438184348202,21,0,1,Windy,Medium,Car,8,4.9,37,3,1
7646,13.056743007094102,77.70640216107509,12.927260635072175,77.60167850463772,0,1,11,Rainy,Medium,Bike,8,2.6,44,1,1
7647,13.00437133488034,77.47354772734008,12.966203419490732,77.52785699689315,20,0,4,Clear,High,Bike,3,1.1,43,1,1
7648,12.91004626337481,77.66593617874048,12.865661412878529,77.73034217907399,15,6,8,Clear,High,Scooter,7,4.2,28,2,1
7649,12.945876827878,77.55427397130725,12.993604076260052,77.60658070033733,10,5,9,Foggy,Low,Car,1,4.4,28,6,0
7650,13.027542372298997,77.74845494211854,13.072002253831833,77.50203874889539,18,5,9,Clear,Medium,Scooter,3,3.2,18,6,0
7651,12.871668804481743,77.5407195559487,13.00412354334414,77.53182969776302,7,5,10,Foggy,High,Bike,7,3.9,38,6,2
7652,12.894235902779853,77.52162153360878,12.871568602154351,77.47487058923723,4,4,11,Clear,Low,Bike,3,2.9,49,2,0
7653,12.871973681232216,77.62036716449163,12.982044889403788,77.45834479867932,22,5,1,Clear,Low,Bike,7,3.5,28,8,0
7654,13.093695199814237,77.70053784900296,13.06267138241285,77.6077765478212,23,3,1,Foggy,High,Bike,3,3.0,40,6,1
7655,13.075722769963603,77.50775566154594,12.867428996197056,77.55113687675768,7,1,7,Rainy,Medium,Scooter,3,2.9,45,8,1
7656,13.075993879563777,77.6628208309158,12.867954156918067,77.7391320365781,17,0,11,Foggy,High,Scooter,2,4.3,21,8,1
7657,13.064897603042809,77.46842197494234,12.961180420954294,77.50139941890845,14,4,12,Clear,High,Scooter,5,1.7,19,6,1
7658,13.050815627100961,77.72568042293315,12.908489189237113,77.68817379582109,17,4,6,Windy,Medium,Car,1,2.7,37,4,0
7659,12.993097574613452,77.47432247484419,13.130434237392526,77.54479143265787,12,2,7,Foggy,High,Bike,4,3.7,45,7,2
7660,13.042683449052134,77.72426941290325,13.024403081121923,77.51706121581762,14,0,8,Foggy,Low,Scooter,4,4.9,39,9,1
7661,12.861508466436392,77.59724217483581,12.936197619821769,77.7408910457004,20,0,11,Clear,High,Scooter,3,3.3,26,2,1
7662,13.036439326797035,77.58442733383878,13.061433018734485,77.69077297962373,12,5,6,Clear,Medium,Bike,5,3.2,28,5,0
7663,13.083363311661063,77.74199212385011,12.962478715407798,77.6391862674336,2,6,10,Windy,Medium,Scooter,4,3.0,22,7,0
7664,13.000107508115317,77.74711525330946,12.889634693313702,77.65913631116713,11,5,10,Clear,High,Car,8,1.2,27,2,1
7665,12.957253998528172,77.6450534377883,12.921169668953073,77.74741444245518,11,4,12,Foggy,High,Bike,8,3.6,26,8,2
7666,12.933228020440293,77.48813578755711,13.042824185337812,77.62796222264747,9,0,10,Foggy,High,Scooter,1,4.9,20,1,1
7667,13.042840615048625,77.60185102569656,12.865562831799098,77.48057013524209,0,5,7,Foggy,Low,Car,8,3.9,48,0,0
7668,13.057840359588972,77.6087489302867,12.931806712014419,77.46945983801042,23,6,11,Rainy,Medium,Scooter,9,2.3,20,9,1
7669,13.111290279958762,77.6043339284406,12.912493443292652,77.64998203324217,5,2,7,Foggy,Low,Bike,4,3.6,21,5,0
7670,12.952700224738297,77.62084755155601,12.910340533202959,77.64728034317754,18,1,7,Rainy,Low,Bike,8,3.0,24,5,1
7671,13.080931692215676,77.45561741413832,13.054828723592792,77.67445213789343,23,4,2,Clear,Low,Bike,9,3.7,33,3,0
7672,13.018406747256801,77.66336818444115,13.09774507502631,77.48263361906979,12,2,3,Rainy,Medium,Car,2,5.0,33,1,1
7673,13.114850947203424,77.66371829058589,13.064759982419277,77.73347068242656,0,2,10,Foggy,Medium,Bike,9,3.4,45,2,1
7674,13.008343632488685,77.48464093255338,13.043718344740153,77.61534752417319,18,3,9,Clear,Low,Bike,6,1.1,24,1,0
7675,13.00528894851939,77.62107183273375,13.12493553154536,77.64486665630636,5,1,1,Rainy,Medium,Car,9,2.0,35,3,1
7676,13.023363124432272,77.62050835473073,12.867517714127288,77.46045571501344,0,2,8,Clear,Medium,Car,8,2.7,30,9,1
7677,13.074794606542731,77.65473512605712,12.900244925792872,77.73829226435467,22,3,7,Clear,Medium,Bike,4,1.3,29,7,0
7678,13.139407143648539,77.47561930764053,12.97432205670116,77.61877755462318,16,3,6,Rainy,High,Car,7,2.9,46,1,2
7679,12.872069006264729,77.63795099217982,12.96173549305116,77.61900893389839,16,0,1,Clear,Medium,Car,3,2.8,37,6,0
7680,12.866030380717305,77.53422558522391,12.975415480888907,77.73306659486911,20,5,9,Clear,Medium,Scooter,1,4.5,30,3,0
7681,13.131265101222201,77.60210089714886,12.911936471512812,77.7288050534551,10,2,2,Foggy,Medium,Scooter,4,2.2,41,5,0
7682,13.008962687655462,77.68199706581122,12.894850994674067,77.51608957754517,19,4,10,Windy,Low,Bike,4,2.6,21,0,1
7683,13.034470904370082,77.6616937809089,13.002757974237378,77.72932964657178,11,0,12,Windy,High,Scooter,5,1.9,41,0,1
7684,12.994727080478418,77.4856709053034,13.128415757220639,77.67098638681402,23,1,5,Clear,High,Bike,4,4.2,49,6,1
7685,12.878097235782242,77.62735543613482,12.967590838704975,77.45567021819943,12,5,9,Rainy,Low,Car,9,4.2,39,6,2
7686,13.0804268135256,77.74073495928222,12.863005964235859,77.5219529446215,17,4,12,Windy,Medium,Scooter,5,4.8,45,6,0
7687,13.074167393526576,77.4970308312005,13.061850202866857,77.57389404364143,21,4,8,Rainy,Medium,Car,5,4.3,47,2,1
7688,12.943510996447843,77.70587212631763,12.937331471658153,77.62484673665173,23,3,10,Windy,High,Scooter,8,4.2,29,5,1
7689,12.94187177356852,77.66076442416613,12.923528502191468,77.6603989191466,0,2,4,Foggy,Medium,Scooter,7,1.9,45,9,1
7690,13.101352414271656,77.68220099387293,12.947277400209389,77.51306311818708,2,3,8,Foggy,High,Scooter,2,3.7,22,7,1
7691,12.871707177322397,77.5345874981428,13.067144657172364,77.7010101542821,16,3,9,Rainy,Low,Car,1,1.2,42,7,0
7692,13.11433154450697,77.53636667881395,13.095645816061092,77.70371459716675,6,2,12,Rainy,High,Scooter,1,1.1,19,7,2
7693,12.926998506968774,77.72180583673294,13.026416820201689,77.64049964577818,16,2,11,Foggy,High,Scooter,1,2.2,25,9,1
7694,13.027895424326648,77.55794960962777,12.946743626115865,77.72632817315471,15,6,5,Rainy,High,Scooter,6,4.5,49,6,2
7695,13.130798253700533,77.46890461720784,12.943143469935183,77.69389472806915,11,2,1,Clear,High,Car,5,2.1,42,3,0
7696,13.053436750460994,77.63017901107384,12.887292504971638,77.51648709778806,7,3,11,Foggy,High,Bike,9,4.7,41,4,2
7697,12.974328943740112,77.48744530071255,13.12999031447056,77.6896030598931,10,5,6,Foggy,Low,Scooter,6,1.9,22,5,1
7698,13.056860262671625,77.68897887242237,13.041441819690647,77.73596062362593,2,6,4,Foggy,Medium,Scooter,5,1.2,25,0,0
7699,12.95319389089491,77.64252393275032,12.858092385956759,77.49128193410553,11,2,6,Foggy,Medium,Scooter,7,3.4,32,1,1
7700,12.933177524904755,77.71241795156637,13.048710128556005,77.74360936543731,3,2,1,Clear,High,Bike,5,4.3,35,5,1
7701,13.149004983380404,77.6854511749348,12.984146027258053,77.45749783903103,8,4,4,Foggy,Medium,Bike,1,3.3,29,2,0
7702,13.075237069353937,77.48363409450147,13.141767388914076,77.60665017343213,21,3,5,Foggy,High,Car,9,3.0,26,2,2
7703,13.043415993214545,77.56432120293033,13.095720647441922,77.68216794169355,20,2,6,Rainy,Medium,Scooter,4,2.8,19,3,1
7704,12.956586892965795,77.68236807497438,12.901394726149839,77.68713143076387,20,3,5,Foggy,Medium,Bike,5,3.9,18,0,1
7705,12.864748248746514,77.5752024419799,13.06603333566246,77.67040177074388,16,1,2,Windy,Medium,Car,4,4.9,38,4,0
7706,12.859317062810547,77.741709645434,12.995669801150578,77.60880541182595,15,0,3,Rainy,Medium,Bike,6,2.3,24,7,1
7707,13.01625437663464,77.67072213496803,12.906113549100978,77.64528929662112,11,4,5,Rainy,Low,Scooter,9,2.4,27,7,1
7708,13.078609816311715,77.4546499750071,13.059621972198984,77.65997965569593,14,6,11,Windy,High,Bike,1,1.3,37,6,1
7709,13.011213757133156,77.71399570746826,13.014216273608273,77.59836176726417,14,4,7,Rainy,High,Bike,4,1.7,36,6,2
7710,13.102235521581735,77.48024143546057,12.85911216363147,77.62870549254039,0,6,4,Clear,Low,Bike,3,3.1,45,3,0
7711,12.860027959927967,77.49215711725402,13.043976385158647,77.70391041603727,2,3,11,Foggy,Low,Scooter,3,2.3,28,8,1
7712,12.960025622927782,77.67034772018332,13.040496126958733,77.54386370634376,1,2,6,Foggy,Low,Bike,8,4.3,37,5,1
7713,12.921121117352254,77.70949056782915,12.893225548315439,77.60696189809059,16,6,9,Rainy,Low,Scooter,8,3.5,30,1,1
7714,12.984181890447136,77.61090488836987,12.954696318099007,77.45254391630766,11,3,10,Foggy,Low,Car,7,3.9,19,4,1
7715,12.871712917958236,77.53671491988374,13.025769691225312,77.65623091993304,4,5,7,Rainy,High,Scooter,5,2.8,18,6,2
7716,13.136239492471322,77.55539466357595,12.891634904232019,77.50861563938446,10,0,3,Foggy,Low,Scooter,2,1.4,39,7,0
7717,12.916976620320808,77.55286679887882,13.105817013350427,77.59430037611413,18,4,11,Rainy,High,Scooter,5,3.2,45,6,2
7718,13.126692332645076,77.54800343114286,12.858245813886311,77.51306156488414,14,4,5,Rainy,High,Scooter,4,2.0,48,9,2
7719,12.977767946511005,77.52287290154649,12.880851224490806,77.45706011437355,6,0,9,Rainy,Medium,Scooter,8,3.1,20,2,1
7720,13.145657239976567,77.63266012838876,12.884832075956465,77.5949661655094,7,3,5,Clear,Medium,Bike,6,1.4,27,4,0
7721,13.016217515038063,77.72012159556952,13.008432137792516,77.57745008198322,9,4,3,Rainy,Medium,Car,1,4.1,39,8,0
7722,13.129249859252743,77.542124723925,13.036034203650587,77.57754485405732,5,2,8,Clear,Low,Scooter,5,2.6,34,5,0
7723,12.851604696608266,77.50600828923842,12.971122238950446,77.51264184797866,20,3,7,Clear,Low,Scooter,8,3.7,44,9,1
7724,13.07447164185427,77.70157329991143,12.93660004830045,77.73416137692445,14,2,12,Windy,Medium,Car,1,3.0,28,3,1
7725,13.120915195930754,77.67253499926692,13.092795212687667,77.45105214554322,9,6,5,Rainy,Low,Scooter,1,2.9,23,5,1
7726,12.891916170093687,77.72925110946797,12.870485795117926,77.7174636349992,20,5,5,Clear,Medium,Bike,3,2.5,35,0,1
7727,12.878837755519646,77.49965592068148,12.934087558339836,77.67107057694184,16,5,1,Windy,High,Car,1,2.9,24,2,1
7728,12.977371782155787,77.49327539423498,12.861734673641191,77.50162161005998,21,5,8,Foggy,High,Bike,6,3.5,22,3,2
7729,13.130103671839882,77.6124288182915,12.85416704048988,77.59165759589106,5,1,6,Clear,High,Car,5,1.9,30,6,1
7730,13.012715968057131,77.63433009645053,12.95601396607966,77.74665502445248,18,0,5,Clear,High,Bike,5,3.9,46,1,1
7731,13.00823693911652,77.59405203255788,12.908447098733479,77.64310947109529,19,5,7,Clear,Medium,Car,3,2.9,39,6,0
7732,12.892337835489796,77.62968999089716,12.930509756451475,77.4882130171456,19,4,2,Windy,High,Car,2,3.5,43,7,1
7733,12.850236853327965,77.50411393066253,13.09628414723649,77.58729267165693,5,0,3,Windy,High,Bike,1,2.9,20,7,1
7734,13.093042027223639,77.59388412624922,12.898894028874766,77.59046092897185,13,0,9,Clear,Low,Bike,2,1.7,24,6,0
7735,12.87627236889587,77.6474277682819,13.08407001014554,77.69067899986493,23,2,5,Rainy,High,Scooter,9,2.3,27,7,2
7736,13.040154945620598,77.57981193477461,13.052515186943909,77.72484887984784,12,6,6,Windy,High,Car,5,2.4,22,7,2
7737,13.124384936354557,77.65383420074498,12.947933657542249,77.47467246298662,12,4,8,Windy,Medium,Car,8,2.6,40,0,1
7738,12.912595573947529,77.58535738416616,13.013966843552886,77.54421118608585,8,1,3,Foggy,Low,Car,3,2.3,37,0,0
7739,13.049581850871073,77.55007987425269,12.983330682932362,77.53953143806554,8,0,1,Foggy,Low,Bike,5,3.7,19,6,0
7740,12.873609573012253,77.54108151412613,12.8885185946493,77.7488144374757,20,2,4,Clear,Low,Bike,7,5.0,21,7,1
7741,13.031126543151284,77.57327061769658,13.122155596520253,77.61776813500742,23,5,2,Foggy,Low,Car,2,3.8,49,8,1
7742,12.89917951628596,77.45692688680467,13.020885390275728,77.71394944883599,7,2,9,Rainy,Medium,Scooter,3,4.8,30,4,1
7743,13.070786068154554,77.65055754153383,13.114072013738637,77.57780985483345,9,5,4,Clear,Medium,Car,3,4.0,27,1,0
7744,12.940369388438173,77.70353169229408,13.097147953543987,77.66681694512268,19,6,9,Clear,Medium,Car,9,3.3,35,9,1
7745,12.989017302641393,77.55638812833294,12.873932777592827,77.53597569269125,3,4,7,Windy,High,Car,1,3.8,37,6,1
7746,13.029829162608287,77.46380994084252,12.912181199805536,77.72353580704677,2,3,7,Clear,Low,Scooter,9,4.3,18,3,0
7747,12.901382023199872,77.74603267921567,12.89357833431245,77.58654387229596,12,3,1,Foggy,Low,Car,1,4.3,40,9,1
7748,13.072491345585286,77.52910947663533,13.099233859836076,77.69111764919482,20,6,2,Clear,Medium,Bike,7,1.5,29,4,1
7749,12.940792102191045,77.48798633650723,13.10873398793656,77.52674506500277,7,1,7,Clear,Low,Scooter,4,3.5,30,0,0
7750,13.048711557973826,77.56092575239191,13.00839145294251,77.65808130257656,23,6,12,Foggy,High,Scooter,8,1.6,21,3,2
7751,12.897484915209812,77.67156711219006,12.881253421752401,77.57154752132001,8,5,5,Windy,Low,Bike,1,3.9,23,4,0
7752,13.056435297761904,77.53817497906716,12.890684985562904,77.45943182689237,13,2,7,Rainy,High,Scooter,1,1.0,26,8,2
7753,12.888456421843138,77.62241096117585,13.09406464373148,77.57390247612771,0,3,3,Foggy,Low,Scooter,6,3.6,22,4,0
7754,12.977606948880995,77.57466799833115,13.1287570409588,77.61500649252663,13,6,8,Rainy,Low,Scooter,5,1.2,31,4,1
7755,12.924161822121663,77.48532919768299,12.909842705533197,77.49552848417396,11,0,4,Rainy,Medium,Car,5,4.6,48,7,0
7756,13.074512574828455,77.54908610374764,12.853341272941652,77.50517393155779,3,1,8,Rainy,High,Bike,2,4.0,19,3,1
7757,12.928610501352063,77.66746115171422,12.949285871545234,77.58945883949694,21,5,6,Clear,Low,Bike,2,4.7,35,6,1
7758,13.114515191918619,77.63360116919944,12.859149816894364,77.55281891373002,20,0,9,Rainy,Low,Bike,4,2.9,33,4,1
7759,13.117546063421985,77.48593351396507,13.098392474823411,77.582222161401,3,3,6,Windy,Medium,Scooter,2,1.0,26,4,0
7760,12.908932394566836,77.4989967229143,12.997453677167876,77.58824809679682,12,2,4,Windy,High,Car,4,4.7,47,5,1
7761,13.034153783502317,77.64222000779223,13.042558233628906,77.49202281311084,15,3,3,Windy,High,Car,5,2.1,38,7,1
7762,12.876315292515988,77.69402462429626,12.973445462840962,77.50435837258104,10,1,4,Clear,Medium,Scooter,4,2.3,41,6,0
7763,12.967461129880489,77.55484234878745,12.953652264103745,77.70444961804385,2,5,11,Foggy,Low,Car,6,3.2,38,7,1
7764,13.063996518850383,77.62859322555303,12.916660123922826,77.49881560679314,1,1,7,Windy,High,Bike,3,1.9,19,2,1
7765,13.047826974054974,77.50119307662564,13.081159764111444,77.64977429990248,2,0,8,Rainy,Medium,Bike,2,4.8,49,8,1
7766,13.037410200821983,77.5434129010716,13.05866427532466,77.57555841403034,19,0,2,Clear,Medium,Scooter,1,1.5,37,4,0
7767,12.934762259098733,77.45608106170192,12.958218695348826,77.7404710057909,16,1,9,Clear,Medium,Scooter,5,2.3,21,6,0
7768,12.96340748483032,77.68048278433986,12.946334840289754,77.46983130856647,0,6,7,Windy,Medium,Scooter,4,4.8,24,0,0
7769,12.880883843410086,77.57030294593189,12.850372863594604,77.69911665980923,10,6,7,Rainy,Medium,Scooter,9,5.0,32,0,1
7770,13.06570684613008,77.69483767209618,12.869065639013641,77.59743476933079,15,0,12,Rainy,Low,Bike,1,3.6,22,6,1
7771,13.001166639037383,77.66251189880681,13.03697665746779,77.45160571125926,19,6,10,Windy,High,Scooter,9,4.1,26,5,2
7772,13.062629689703696,77.69862327971855,13.004382193070638,77.52909806568186,9,4,4,Rainy,Medium,Bike,8,3.3,49,2,1
7773,12.924683057439061,77.53569760087487,12.980440961345506,77.57230905576478,19,5,7,Clear,Low,Car,4,2.9,18,4,1
7774,12.94733146859052,77.50553261912836,13.098250672240498,77.54425842603467,5,1,2,Clear,Low,Car,2,2.4,33,4,0
7775,12.950264601178034,77.7415717047955,13.001169461320854,77.55873483920418,1,5,11,Windy,Medium,Scooter,3,1.9,40,6,0
7776,12.857722722924164,77.66519833611225,12.965348074422195,77.72500157274115,21,0,10,Rainy,High,Bike,9,2.1,41,1,2
7777,12.952314361849186,77.700212680378,12.898376904257495,77.5582802097177,6,6,3,Foggy,Medium,Bike,2,2.9,31,5,0
7778,13.09099137205541,77.45394001211298,13.096206402464386,77.57564881382082,16,5,2,Windy,Medium,Car,8,4.8,41,6,0
7779,13.119189548724922,77.55633848608876,13.022874475036357,77.67833946607344,7,3,12,Clear,High,Scooter,1,4.5,27,4,1
7780,13.005465494690778,77.6728450071732,12.877737989776827,77.68815006972451,12,2,5,Windy,Medium,Scooter,4,2.3,24,0,0
7781,12.986650508565766,77.47339484989699,13.044669519399124,77.47522689553601,21,6,1,Windy,Low,Car,3,4.8,33,3,0
7782,12.85924738560981,77.62020197887068,12.977521223646523,77.6612210103701,3,4,2,Clear,Low,Scooter,2,1.6,28,1,0
7783,13.113761301275614,77.5787218302365,13.093415867076398,77.59477158610304,10,4,11,Foggy,High,Car,3,3.2,47,1,1
7784,12.853903064027762,77.45528495214234,13.125674379098799,77.49015616797129,1,2,6,Windy,High,Car,3,3.8,25,0,1
7785,13.133425024063063,77.52079267313584,13.030139743952875,77.52941316918407,7,2,6,Foggy,Medium,Bike,9,4.8,18,4,1
7786,12.996764874606427,77.53543759672002,13.06948384579401,77.46351064919196,17,5,12,Foggy,Low,Car,3,1.9,24,0,0
7787,12.952580348072418,77.48355798390389,12.86697725428065,77.55807115664355,7,5,8,Clear,Low,Car,9,2.2,23,3,0
7788,13.127265530452798,77.6394610729228,13.018076636500346,77.52662193210021,10,3,9,Windy,Medium,Car,4,1.5,28,9,0
7789,12.85731729793303,77.52271936287556,13.076601993506642,77.564631019214,23,5,9,Windy,High,Car,1,2.3,45,4,1
7790,13.024427468460726,77.53328584988581,12.999028644843431,77.62410216425923,4,2,7,Foggy,Low,Scooter,8,4.4,35,9,1
7791,13.014679757349802,77.71947157946005,13.028065026851301,77.66970186561099,6,4,12,Windy,Low,Bike,5,2.7,37,0,0
7792,12.915796120363414,77.59013692780795,13.119684455674314,77.63160559596786,22,3,10,Foggy,Medium,Bike,2,5.0,25,2,0
7793,12.978666229405063,77.56763844409079,12.90942987160936,77.65351319067798,3,2,1,Clear,High,Scooter,9,2.6,33,6,1
7794,13.04567920178313,77.66716131149441,12.879473952265574,77.70969173618563,21,3,4,Clear,Medium,Scooter,7,3.9,34,1,1
7795,13.068139359064578,77.72288413906487,13.05719308394185,77.71214733303846,9,3,7,Clear,Low,Scooter,6,2.6,45,4,0
7796,12.850215057611974,77.45751090087124,13.096854671656734,77.70821580450776,5,5,2,Foggy,Medium,Scooter,2,2.0,38,8,0
7797,13.131056029027304,77.58447165396662,13.105147056574769,77.49595067464386,12,5,12,Windy,Medium,Bike,6,1.7,21,9,1
